,listing_id,lat,long,property_type,street_address,city,state,zip_code,square_feet,beds,full_baths,half_baths,garage,lot_size_sf,year_built,list_price,sold_price,list_date,sold_date,primary_phot_url,url_photo_1,url_photo_2,url_photo_3,url_photo_4,url_photo_5
10,2932608680,43.056622,-73.828289,single_family,1 Annie Dr,Saratoga Springs,New York,12866,1900,3,2,1.0,2.0,9148,2018.0,505000,505000,2021-08-04T18:27:25Z,2021-08-05,https://ap.rdcpix.com/217bb217152ce0cd62696a3e8a7e398fl-m1440633069s-w1024_h768.jpg,https://ap.rdcpix.com/217bb217152ce0cd62696a3e8a7e398fl-m1440633069s-w1024_h768.jpg,https://ap.rdcpix.com/217bb217152ce0cd62696a3e8a7e398fl-m1890662341s-w1024_h768.jpg,https://ap.rdcpix.com/217bb217152ce0cd62696a3e8a7e398fl-m3488319245s-w1024_h768.jpg,https://ap.rdcpix.com/217bb217152ce0cd62696a3e8a7e398fl-m2624378509s-w1024_h768.jpg,https://ap.rdcpix.com/217bb217152ce0cd62696a3e8a7e398fl-m2336693217s-w1024_h768.jpg
11,2930253118,42.909922,-73.925371,single_family,293 Lake Hill Rd,Burnt Hills,New York,12027,1240,3,1,1.0,2.0,592416,1955.0,225000,210000,2021-06-08T11:23:28Z,2021-08-04,https://ap.rdcpix.com/e1d6a0267654e65d1bb754905f0cc846l-m2060878711s-w1024_h768.jpg,https://ap.rdcpix.com/e1d6a0267654e65d1bb754905f0cc846l-m2060878711s-w1024_h768.jpg,https://ap.rdcpix.com/e1d6a0267654e65d1bb754905f0cc846l-m462500129s-w1024_h768.jpg,https://ap.rdcpix.com/e1d6a0267654e65d1bb754905f0cc846l-m1856453740s-w1024_h768.jpg,https://ap.rdcpix.com/e1d6a0267654e65d1bb754905f0cc846l-m2544065072s-w1024_h768.jpg,https://ap.rdcpix.com/e1d6a0267654e65d1bb754905f0cc846l-m1786027302s-w1024_h768.jpg
12,2930252245,42.993104,-73.784628,single_family,21 State Route 9P,Malta,New York,12020,720,2,1,,,5227,1953.0,172000,178000,2021-06-08T08:01:58Z,2021-08-04,https://ap.rdcpix.com/6ce1bd265000542341e83726b693672fl-m1164454802s-w1024_h768.jpg,https://ap.rdcpix.com/6ce1bd265000542341e83726b693672fl-m1164454802s-w1024_h768.jpg,https://ap.rdcpix.com/6ce1bd265000542341e83726b693672fl-m1739489517s-w1024_h768.jpg,https://ap.rdcpix.com/6ce1bd265000542341e83726b693672fl-m1280253376s-w1024_h768.jpg,https://ap.rdcpix.com/6ce1bd265000542341e83726b693672fl-m995125896s-w1024_h768.jpg,https://ap.rdcpix.com/6ce1bd265000542341e83726b693672fl-m4180235649s-w1024_h768.jpg
13,2929731350,42.936554,-73.795215,single_family,50 Burlington Ave,Round Lake,New York,12151,1718,3,2,1.0,,1742,1930.0,299900,335000,2021-05-26T16:44:51Z,2021-08-03,https://ap.rdcpix.com/6834eed6af1ee7ed940989634b72bee6l-m602287323s-w1024_h768.jpg,https://ap.rdcpix.com/6834eed6af1ee7ed940989634b72bee6l-m602287323s-w1024_h768.jpg,https://ap.rdcpix.com/6834eed6af1ee7ed940989634b72bee6l-m2001575007s-w1024_h768.jpg,https://ap.rdcpix.com/6834eed6af1ee7ed940989634b72bee6l-m3428642465s-w1024_h768.jpg,https://ap.rdcpix.com/6834eed6af1ee7ed940989634b72bee6l-m2428431962s-w1024_h768.jpg,https://ap.rdcpix.com/6834eed6af1ee7ed940989634b72bee6l-m3713553918s-w1024_h768.jpg
14,2930298554,43.058616,-73.841762,single_family,39 Rip Van Ln,Saratoga Springs,New York,12866,1816,3,2,1.0,2.0,18731,1987.0,374900,384900,2021-06-09T13:26:36Z,2021-08-03,https://ap.rdcpix.com/31a0cd2a009de0949f5db897d4dc5a15l-m2708367513s-w1024_h768.jpg,https://ap.rdcpix.com/31a0cd2a009de0949f5db897d4dc5a15l-m2708367513s-w1024_h768.jpg,https://ap.rdcpix.com/31a0cd2a009de0949f5db897d4dc5a15l-m2758383192s-w1024_h768.jpg,https://ap.rdcpix.com/31a0cd2a009de0949f5db897d4dc5a15l-m3446176960s-w1024_h768.jpg,https://ap.rdcpix.com/31a0cd2a009de0949f5db897d4dc5a15l-m1267541366s-w1024_h768.jpg,https://ap.rdcpix.com/31a0cd2a009de0949f5db897d4dc5a15l-m3468492483s-w1024_h768.jpg
15,2916918925,42.968882,-73.866327,single_family,6 American Way,Ballston Spa,New York,12020,2872,4,2,1.0,2.0,27443,2020.0,398900,485448,2020-06-04T17:08:31Z,2021-08-02,https://ap.rdcpix.com/fb1838b4aaf445a7897bc0f9af75fb33l-m1110303928s-w1024_h768.jpg,https://ap.rdcpix.com/fb1838b4aaf445a7897bc0f9af75fb33l-m1110303928s-w1024_h768.jpg,https://ap.rdcpix.com/fb1838b4aaf445a7897bc0f9af75fb33l-m3261974062s-w1024_h768.jpg,https://ap.rdcpix.com/fb1838b4aaf445a7897bc0f9af75fb33l-m1166983044s-w1024_h768.jpg,https://ap.rdcpix.com/fb1838b4aaf445a7897bc0f9af75fb33l-m899780957s-w1024_h768.jpg,https://ap.rdcpix.com/fb1838b4aaf445a7897bc0f9af75fb33l-m1585798448s-w1024_h768.jpg
16,2928463668,42.996378,-73.730566,single_family,46 Walden Cir,Saratoga Springs,New York,12866,3140,4,3,1.0,3.0,45738,2017.0,599900,605000,2021-04-22T13:04:04Z,2021-08-02,https://ap.rdcpix.com/0b140e88dc37dbd39531d83beb1573fdl-m2045686030s-w1024_h768.jpg,https://ap.rdcpix.com/0b140e88dc37dbd39531d83beb1573fdl-m2045686030s-w1024_h768.jpg,https://ap.rdcpix.com/0b140e88dc37dbd39531d83beb1573fdl-m3076318774s-w1024_h768.jpg,https://ap.rdcpix.com/0b140e88dc37dbd39531d83beb1573fdl-m519198055s-w1024_h768.jpg,https://ap.rdcpix.com/0b140e88dc37dbd39531d83beb1573fdl-m3539364328s-w1024_h768.jpg,https://ap.rdcpix.com/0b140e88dc37dbd39531d83beb1573fdl-m2891212970s-w1024_h768.jpg
17,2916028887,43.047485,-73.735551,single_family,41 Julians Way,Saratoga Springs,New York,12866,2181,3,2,1.0,2.0,8276,2020.0,579345,612293,2020-05-08T12:44:56Z,2021-08-02,https://ap.rdcpix.com/3f2fc05766f391a20c596c55e5b17552l-m2596527998s-w1024_h768.jpg,https://ap.rdcpix.com/3f2fc05766f391a20c596c55e5b17552l-m2596527998s-w1024_h768.jpg,https://ap.rdcpix.com/3f2fc05766f391a20c596c55e5b17552l-m4268411565s-w1024_h768.jpg,https://ap.rdcpix.com/3f2fc05766f391a20c596c55e5b17552l-m2102864022s-w1024_h768.jpg,https://ap.rdcpix.com/3f2fc05766f391a20c596c55e5b17552l-m1102134171s-w1024_h768.jpg,https://ap.rdcpix.com/3f2fc05766f391a20c596c55e5b17552l-m3597624633s-w1024_h768.jpg
18,2929916052,42.921989,-73.905153,single_family,11 Jenkins Rd,Burnt Hills,New York,12027,1280,2,1,1.0,2.0,18731,1960.0,229800,235000,2021-05-29T02:26:56Z,2021-08-02,https://ap.rdcpix.com/1eb0e12f4054f9086525e70c30b162ael-m1733999172s-w1024_h768.jpg,https://ap.rdcpix.com/1eb0e12f4054f9086525e70c30b162ael-m1733999172s-w1024_h768.jpg,https://ap.rdcpix.com/1eb0e12f4054f9086525e70c30b162ael-m3912750554s-w1024_h768.jpg,https://ap.rdcpix.com/1eb0e12f4054f9086525e70c30b162ael-m3966545850s-w1024_h768.jpg,https://ap.rdcpix.com/1eb0e12f4054f9086525e70c30b162ael-m479240584s-w1024_h768.jpg,https://ap.rdcpix.com/1eb0e12f4054f9086525e70c30b162ael-m1459293948s-w1024_h768.jpg
19,2923849465,42.956419,-73.782652,single_family,52 Copper Ridge Dr,Malta,New York,12118,2040,3,2,,2.0,13068,,428995,506804,2020-11-30T13:37:23Z,2021-08-01,https://ap.rdcpix.com/441777142b0c120b0c4e920ab769de4cl-m2829836549s-w1024_h768.jpg,https://ap.rdcpix.com/441777142b0c120b0c4e920ab769de4cl-m2829836549s-w1024_h768.jpg,https://ap.rdcpix.com/441777142b0c120b0c4e920ab769de4cl-m1080299029s-w1024_h768.jpg,https://ap.rdcpix.com/441777142b0c120b0c4e920ab769de4cl-m3552151906s-w1024_h768.jpg,https://ap.rdcpix.com/441777142b0c120b0c4e920ab769de4cl-m505036471s-w1024_h768.jpg,https://ap.rdcpix.com/441777142b0c120b0c4e920ab769de4cl-m3819435332s-w1024_h768.jpg
